image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000426269.jpg,A man holding a bunch of bananas in his right hand.
http://images.cocodataset.org/val2014/COCO_train2014_000000426269.jpg,A man is holding bananas and vegetables with passion.
http://images.cocodataset.org/val2014/COCO_val2014_000000181627.jpg,Burnt food sits on a plate with a cell phone next to it.
http://images.cocodataset.org/val2014/COCO_val2014_000000181627.jpg,a white plate with a piece of pizza.
http://images.cocodataset.org/val2014/COCO_val2014_000000181627.jpg,a calzone sitting on a plate next to a cell phone and knife an fork.
http://images.cocodataset.org/val2014/COCO_val2014_000000181627.jpg,a piece of pizza on a plate next to a cell phone.
http://images.cocodataset.org/val2014/COCO_val2014_000000181627.jpg,there is a large pizza on a white and blue plate.
http://images.cocodataset.org/val2014/COCO_train2014_000000148479.jpg,A plastic bag is filled with fresh produce.
http://images.cocodataset.org/val2014/COCO_train2014_000000148479.jpg,A basket, wrapped in paper, with many types of fruits and lettuce.
http://images.cocodataset.org/val2014/COCO_train2014_000000148479.jpg,Bag of assorted fruit splayed on table for eating.
http://images.cocodataset.org/val2014/COCO_train2014_000000148479.jpg,a bag filled with assorted fruits and veggies.
http://images.cocodataset.org/val2014/COCO_train2014_000000148479.jpg,a bag with a bunch of fruit inside of it.
http://images.cocodataset.org/val2014/COCO_train2014_000000025452.jpg,A man riding through the air on top of a snowboard.
http://images.cocodataset.org/val2014/COCO_train2014_000000025452.jpg,A person on a snowboard flies down a mountain.
http://images.cocodataset.org/val2014/COCO_train2014_000000025452.jpg,A man rides a snowboard down a large snow covered hill.
http://images.cocodataset.org/val2014/COCO_train2014_000000025452.jpg,a man that is jumping a snowboard on a hill.
http://images.cocodataset.org/val2014/COCO_train2014_000000025452.jpg,A snowboarder jumps high into the air next to a group of trees.
http://images.cocodataset.org/val2014/COCO_val2014_000000215755.jpg,A woman sitting on top of a cement bench near a lake.
http://images.cocodataset.org/val2014/COCO_val2014_000000215755.jpg,a woman sitting on a concrete table next to a pond of water.
http://images.cocodataset.org/val2014/COCO_val2014_000000215755.jpg,A lady sits at a fountain with her bag.
http://images.cocodataset.org/val2014/COCO_val2014_000000215755.jpg,A woman sitting near a lake with a suitcase in front of her.
http://images.cocodataset.org/val2014/COCO_val2014_000000215755.jpg,A woman sitting on a cement ledge with a suit case.
http://images.cocodataset.org/val2014/COCO_val2014_000000024693.jpg,A white train passing on bridge over cars and trucks.
http://images.cocodataset.org/val2014/COCO_val2014_000000024693.jpg,A train traveling over a bridge next to tall buildings.
http://images.cocodataset.org/val2014/COCO_val2014_000000024693.jpg,A large long train on a steel track.
http://images.cocodataset.org/val2014/COCO_val2014_000000024693.jpg,A white train traveling over an overpass.
http://images.cocodataset.org/val2014/COCO_val2014_000000024693.jpg,a long commuter train going over the traffic.
http://images.cocodataset.org/val2014/COCO_train2014_000000058149.jpg,The skateboarder is heading towards his final destination.
http://images.cocodataset.org/val2014/COCO_train2014_000000058149.jpg,Young male skateboarder skating on an empty sidewalk.
http://images.cocodataset.org/val2014/COCO_train2014_000000058149.jpg,A young man is skateboarding along a walkway.
http://images.cocodataset.org/val2014/COCO_train2014_000000058149.jpg,A boy riding his skate board down a street.
http://images.cocodataset.org/val2014/COCO_train2014_000000058149.jpg,a male with a green jacket is skateboarding.
http://images.cocodataset.org/val2014/COCO_val2014_000000070294.jpg,a blue bus is coming down a road.
http://images.cocodataset.org/val2014/COCO_val2014_000000070294.jpg,A bus is traveling along an empty street.
http://images.cocodataset.org/val2014/COCO_val2014_000000070294.jpg,A blue colored passenger bus that is parked on road next to a building.
http://images.cocodataset.org/val2014/COCO_val2014_000000070294.jpg,A bus that is standing on the street next to a building.
http://images.cocodataset.org/val2014/COCO_val2014_000000070294.jpg,Commuter bus at station in urban area on sunny day.
http://images.cocodataset.org/val2014/COCO_train2014_000000336491.jpg,Toddler boy is introduced to black and white lambs.
http://images.cocodataset.org/val2014/COCO_train2014_000000336491.jpg,A young child  and woman petting two small sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000336491.jpg,The boy and his mom pet the black and white sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000336491.jpg,A toddler reaching out for two baby sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000336491.jpg,A little boy standing next to a white and black sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000575305.jpg,A baseball player hits a ball with a bat.
http://images.cocodataset.org/val2014/COCO_train2014_000000575305.jpg,A baseball player is attempting ot hit the ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000575305.jpg,A baseball game with batter bunting the ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000575305.jpg,A baseball player swinging the bat towards the ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000575305.jpg,A baseball player swinging his bat at the baseball during a game while people watched.
http://images.cocodataset.org/val2014/COCO_val2014_000000373705.jpg,A number of young people are enjoying themselves around a fountain, not far from a fire hydrant.
http://images.cocodataset.org/val2014/COCO_val2014_000000373705.jpg,A red and yellow fire hydrant near the water fountain.
http://images.cocodataset.org/val2014/COCO_val2014_000000373705.jpg,a skinny red fire hydrogen  by some people.
http://images.cocodataset.org/val2014/COCO_val2014_000000373705.jpg,A red and yellow fire hydrant sitting on the side of a road.
http://images.cocodataset.org/val2014/COCO_val2014_000000373705.jpg,A red fire hydrant is next to a public water fountain.
http://images.cocodataset.org/val2014/COCO_train2014_000000390347.jpg,A white plate topped with a sandwich and salad.
http://images.cocodataset.org/val2014/COCO_train2014_000000390347.jpg,A brown table holding a plate of food, orange towel and glass of wine.
http://images.cocodataset.org/val2014/COCO_train2014_000000390347.jpg,Mix of different vedgies and meats on toast and salad.
http://images.cocodataset.org/val2014/COCO_train2014_000000390347.jpg,A plate of food near a glass of wine.
http://images.cocodataset.org/val2014/COCO_train2014_000000390347.jpg,A healthy lunch is paired with a glass of wine.
http://images.cocodataset.org/val2014/COCO_val2014_000000354254.jpg,A man prepares to bite into his sandwich.
http://images.cocodataset.org/val2014/COCO_val2014_000000354254.jpg,A person that is eating some food on a plate.
http://images.cocodataset.org/val2014/COCO_val2014_000000354254.jpg,Man in a cafe about to eat a double decker sandwich.
http://images.cocodataset.org/val2014/COCO_val2014_000000354254.jpg,A man sits down to eat a large sandwich.
http://images.cocodataset.org/val2014/COCO_val2014_000000354254.jpg,A man wearing a brown shirt holds a sandwich.
http://images.cocodataset.org/val2014/COCO_train2014_000000037169.jpg,Two buses drive down a narrow street past some shops.
http://images.cocodataset.org/val2014/COCO_train2014_000000037169.jpg,A bus is driving along a busy street.
http://images.cocodataset.org/val2014/COCO_train2014_000000037169.jpg,There is no image to describe at this time.
http://images.cocodataset.org/val2014/COCO_train2014_000000037169.jpg,A regular bus and a double decker bus travelling on the same street.
http://images.cocodataset.org/val2014/COCO_train2014_000000037169.jpg,A red bus driving down a street in front of a red double decker bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000226326.jpg,A green tow truck parked next to a double decker bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000226326.jpg,a green tow truck next to a red double decked bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000226326.jpg,A tow car next to a double-decker bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000226326.jpg,A red double decker bus driving next to a green tow truck.
http://images.cocodataset.org/val2014/COCO_train2014_000000226326.jpg,a tow truck parking in front of a bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000556617.jpg,a couple of people working on pre pairing some food.
http://images.cocodataset.org/val2014/COCO_train2014_000000556617.jpg,a number of people in a kitchen preparing food at a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000556617.jpg,Commercial kitchen with workers preparing assortment of foods.
http://images.cocodataset.org/val2014/COCO_train2014_000000556617.jpg,THIS IS A PHOTO OF A VERY LARGE KITCHEN.
http://images.cocodataset.org/val2014/COCO_train2014_000000556617.jpg,People are preparing food in a commercial kitchen.
http://images.cocodataset.org/val2014/COCO_train2014_000000113495.jpg,A herd of elephants on a gravel road amid shrubbery.
http://images.cocodataset.org/val2014/COCO_train2014_000000113495.jpg,a herd of elephants walking down a path.
http://images.cocodataset.org/val2014/COCO_train2014_000000113495.jpg,A heard of elephants crossing a dirt road during the sun rise.
http://images.cocodataset.org/val2014/COCO_train2014_000000113495.jpg,A number of elephants standing in muddy water at sunset.
http://images.cocodataset.org/val2014/COCO_train2014_000000113495.jpg,A group of Elephants standing in an area surrounded by trees.
http://images.cocodataset.org/val2014/COCO_val2014_000000333630.jpg,THERE IS A MAN THAT IS PLAYING MUSICAL INSTURMENTS.
http://images.cocodataset.org/val2014/COCO_val2014_000000333630.jpg,People who are standing on a wood floor and doing a performance.
http://images.cocodataset.org/val2014/COCO_val2014_000000333630.jpg,A band wearing suits playing in a room.
http://images.cocodataset.org/val2014/COCO_val2014_000000333630.jpg,Magicians are performing a trick at a party.
http://images.cocodataset.org/val2014/COCO_val2014_000000333630.jpg,Some people are about to perform a dance on the floor.
http://images.cocodataset.org/val2014/COCO_train2014_000000511373.jpg,A yellow and red bus travelling on a street with a white bow on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000511373.jpg,A red and beige bus driving down a street.
http://images.cocodataset.org/val2014/COCO_train2014_000000511373.jpg,Red and gold tour bus driving through a town.
http://images.cocodataset.org/val2014/COCO_train2014_000000511373.jpg,A British transit bus riding past a traffic light.
http://images.cocodataset.org/val2014/COCO_train2014_000000511373.jpg,An old red colored bus with union jack flags on it.
http://images.cocodataset.org/val2014/COCO_val2014_000000446136.jpg,There are many people sitting at the table eating together.
http://images.cocodataset.org/val2014/COCO_val2014_000000446136.jpg,A group of people gathered around a table with food on their plates.
http://images.cocodataset.org/val2014/COCO_val2014_000000446136.jpg,Group of people sitting around a table full of food.
http://images.cocodataset.org/val2014/COCO_val2014_000000446136.jpg,a table full of people with plates of food and drinks.
http://images.cocodataset.org/val2014/COCO_val2014_000000446136.jpg,The group is enjoying a lovely ham dinner at home around the large dinner table.
http://images.cocodataset.org/val2014/COCO_train2014_000000369712.jpg,A keyboard and a mouse on a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000369712.jpg,A mouse and keyboard sit on a table together.
http://images.cocodataset.org/val2014/COCO_train2014_000000369712.jpg,A white and silver keyboard and mouse sit on a serface.
http://images.cocodataset.org/val2014/COCO_train2014_000000369712.jpg,An apple keyboard and wireless mouse, both white.
http://images.cocodataset.org/val2014/COCO_train2014_000000369712.jpg,A wireless keyboard and mouse are on the table.
http://images.cocodataset.org/val2014/COCO_train2014_000000000781.jpg,The kite surfer is spraying up water as he surfs.
http://images.cocodataset.org/val2014/COCO_train2014_000000000781.jpg,A man riding water skis on top of a body of water.
http://images.cocodataset.org/val2014/COCO_train2014_000000000781.jpg,A person that is wind surfing in the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000000781.jpg,A para sailer leans back and pulls on the rope connected to his sail.
http://images.cocodataset.org/val2014/COCO_val2014_000000542350.jpg,A brown elephant on a path has shaved off tusks.
http://images.cocodataset.org/val2014/COCO_val2014_000000542350.jpg,An elephant is walking towards a pile of mud.
http://images.cocodataset.org/val2014/COCO_val2014_000000542350.jpg,two large brown elephants walking on sand near a jungle area.
http://images.cocodataset.org/val2014/COCO_val2014_000000542350.jpg,A close shot of an elephant staring at the camera.
http://images.cocodataset.org/val2014/COCO_val2014_000000542350.jpg,an elephant walking on a path near grass and trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000516124.jpg,A circular clock affixed above a restaurant sign.
http://images.cocodataset.org/val2014/COCO_train2014_000000516124.jpg,Restaurant signage is using a crisp background with a clock.
http://images.cocodataset.org/val2014/COCO_train2014_000000516124.jpg,A yellow restaurant sign sits below a clock.
http://images.cocodataset.org/val2014/COCO_train2014_000000516124.jpg,A clock on the side of a restaurant building.
http://images.cocodataset.org/val2014/COCO_train2014_000000516124.jpg,A clock showing 3:50 above a restaurant sign.
http://images.cocodataset.org/val2014/COCO_train2014_000000490461.jpg,many people on a field with kites flying in the sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000490461.jpg,A group of people flying kites and walking in a park.
http://images.cocodataset.org/val2014/COCO_train2014_000000490461.jpg,A view of individuals at a park flying kites.
http://images.cocodataset.org/val2014/COCO_train2014_000000490461.jpg,A number of people gathered together at a public park.
http://images.cocodataset.org/val2014/COCO_train2014_000000490461.jpg,A group of people walking in grassy area with kites.
http://images.cocodataset.org/val2014/COCO_train2014_000000362117.jpg,A living room with a fireplace, couch, and tv in it.
http://images.cocodataset.org/val2014/COCO_train2014_000000362117.jpg,A den with a couch, ottoman, chairs, television and a fireplace.
http://images.cocodataset.org/val2014/COCO_train2014_000000362117.jpg,A television sits above a fireplace in a living room.
http://images.cocodataset.org/val2014/COCO_train2014_000000362117.jpg,The television is mounted on the wall above the fireplace.
http://images.cocodataset.org/val2014/COCO_train2014_000000362117.jpg,A living room with a fireplace has a tv over the mantle.
http://images.cocodataset.org/val2014/COCO_train2014_000000217780.jpg,Wildlife including zebras and giraffes are on a grassy area near trees and bushes.
http://images.cocodataset.org/val2014/COCO_train2014_000000217780.jpg,Giraffes and zebras standing amid green grass, with trees in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000217780.jpg,A group of wild animals standing on a lush green field.
http://images.cocodataset.org/val2014/COCO_train2014_000000217780.jpg,Zebras and giraffes meander together in a wildlife park.
http://images.cocodataset.org/val2014/COCO_train2014_000000217780.jpg,A herd of zebras and giraffes running through a field.
http://images.cocodataset.org/val2014/COCO_train2014_000000155751.jpg,A pair of airplanes parked on the tarmac near the gates.
http://images.cocodataset.org/val2014/COCO_train2014_000000155751.jpg,A pair of planes in an airport lot parked for boarding and exiting.
http://images.cocodataset.org/val2014/COCO_train2014_000000155751.jpg,That looks small enough to be a private jet.
http://images.cocodataset.org/val2014/COCO_train2014_000000155751.jpg,Two planes parked at an airport terminal.
http://images.cocodataset.org/val2014/COCO_train2014_000000155751.jpg,Two airplane parked side by side at the airport.
http://images.cocodataset.org/val2014/COCO_train2014_000000290370.jpg,A woman holding a bunch of ripe bananas near a dog.
http://images.cocodataset.org/val2014/COCO_train2014_000000290370.jpg,A woman standing with a bunch of bananas in her hands.
http://images.cocodataset.org/val2014/COCO_train2014_000000290370.jpg,A grown woman is holding a bunch of bananas.
http://images.cocodataset.org/val2014/COCO_train2014_000000290370.jpg,A woman holding a bushel of small yellow bananas in a yard.
http://images.cocodataset.org/val2014/COCO_train2014_000000290370.jpg,a women holding small bananas in a yard.
http://images.cocodataset.org/val2014/COCO_val2014_000000527476.jpg,Man in hat standing in front of a blue train engine.
http://images.cocodataset.org/val2014/COCO_val2014_000000527476.jpg,A train conductor and his team performing maintenance on a locomotive.
http://images.cocodataset.org/val2014/COCO_val2014_000000527476.jpg,An older man holding on to a train.
http://images.cocodataset.org/val2014/COCO_val2014_000000527476.jpg,A man tinkers with what appears to be a train, another watches the camera.
http://images.cocodataset.org/val2014/COCO_val2014_000000527476.jpg,an old person near a train with other people working on it.
http://images.cocodataset.org/val2014/COCO_train2014_000000032832.jpg,A green tram and a blue tram passing at a station.
http://images.cocodataset.org/val2014/COCO_train2014_000000032832.jpg,The front of a green bus parked inside next to a blue bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000032832.jpg,A green bus parked by a blue bus indoors.
http://images.cocodataset.org/val2014/COCO_train2014_000000032832.jpg,A green bus parked next to a blue bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000032832.jpg,Two colorful busses are parked in a garage.
http://images.cocodataset.org/val2014/COCO_train2014_000000075132.jpg,A red Frisbee flies through the air near many green trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000075132.jpg,A frisbee is in the sky over a grassy field.
http://images.cocodataset.org/val2014/COCO_train2014_000000075132.jpg,Red flying disk in the air with clouds and green valley.
http://images.cocodataset.org/val2014/COCO_train2014_000000075132.jpg,A frisbee flies over an open field with clouds in the sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000075132.jpg,A frisbee is in the air over a green field.
http://images.cocodataset.org/val2014/COCO_train2014_000000047260.jpg,man dressed in suit with funny tie and hat holding his finger under his nose.
http://images.cocodataset.org/val2014/COCO_train2014_000000047260.jpg,A man poses with a top hat and tie.
http://images.cocodataset.org/val2014/COCO_train2014_000000047260.jpg,A man with his finger held up to his nose.
http://images.cocodataset.org/val2014/COCO_train2014_000000047260.jpg,A man in top hat and tie standing by a painting.
http://images.cocodataset.org/val2014/COCO_train2014_000000047260.jpg,A young man dressed in an oversize suit and top hat.
http://images.cocodataset.org/val2014/COCO_val2014_000000233365.jpg,A man holding a tennis racquet on top of a tennis court.
http://images.cocodataset.org/val2014/COCO_val2014_000000233365.jpg,A man holding a tennis ball in one hand and a tennis racket in the other.
http://images.cocodataset.org/val2014/COCO_val2014_000000233365.jpg,A tennis player in action on the court.
http://images.cocodataset.org/val2014/COCO_val2014_000000233365.jpg,A man taking a swing at a tennis ball.
http://images.cocodataset.org/val2014/COCO_val2014_000000233365.jpg,THERE IS A MAN THAT IS PLAYING TENNIS ON THE COURT.
http://images.cocodataset.org/val2014/COCO_train2014_000000267353.jpg,A couple of green street signs mounted to the top of a pole.
http://images.cocodataset.org/val2014/COCO_train2014_000000267353.jpg,a close up of a street sign with a sky background.
http://images.cocodataset.org/val2014/COCO_train2014_000000267353.jpg,A green street sign is photographed with a clear blue sky in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000267353.jpg,A street sign that is displaying two street names.
http://images.cocodataset.org/val2014/COCO_train2014_000000267353.jpg,Street signs top a silver pole against the blue of the sky.
http://images.cocodataset.org/val2014/COCO_train2014_000000198375.jpg,Produce sits in baskets ready to be sold.
http://images.cocodataset.org/val2014/COCO_train2014_000000198375.jpg,An assortment of vegetables and fruits sit atop crates.
http://images.cocodataset.org/val2014/COCO_train2014_000000198375.jpg,many fruits in baskets on display for sale.
http://images.cocodataset.org/val2014/COCO_train2014_000000198375.jpg,Baskets full of different fruit on display at a market.
http://images.cocodataset.org/val2014/COCO_train2014_000000198375.jpg,A store shelf filled with apples oranges and other fruits.
http://images.cocodataset.org/val2014/COCO_train2014_000000573611.jpg,Three men sitting on the sofa holding white sticks with wires.
http://images.cocodataset.org/val2014/COCO_train2014_000000573611.jpg,Three men playing games with a wii system.
http://images.cocodataset.org/val2014/COCO_train2014_000000573611.jpg,Three boys are playing the Wii with Nunchucks.
http://images.cocodataset.org/val2014/COCO_train2014_000000573611.jpg,Three people sitting on a couch with Wii controllers.
http://images.cocodataset.org/val2014/COCO_train2014_000000573611.jpg,Three guys playing video games on a WII.
http://images.cocodataset.org/val2014/COCO_train2014_000000066831.jpg,A large display filled with bananas for sale.
http://images.cocodataset.org/val2014/COCO_train2014_000000066831.jpg,A large bunch of bananas on display in a store.
http://images.cocodataset.org/val2014/COCO_train2014_000000066831.jpg,A display in a grocery store filled with lots of bananas.
http://images.cocodataset.org/val2014/COCO_train2014_000000066831.jpg,A rack of several banana bundles with a sale sign above it.
http://images.cocodataset.org/val2014/COCO_train2014_000000066831.jpg,a row of bananas at the walmart grocery store.
http://images.cocodataset.org/val2014/COCO_val2014_000000084460.jpg,Girl siting on a bench in the woods in the fall.
http://images.cocodataset.org/val2014/COCO_val2014_000000084460.jpg,A young girl sitting on a wooden bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000084460.jpg,A girl that is wearing fishnet stockings and laying on a park bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000084460.jpg,there is a woman that is posing for a picture on a bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000084460.jpg,A woman in a red jacket and stockings sitting on a bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000120918.jpg,A group of elephants standing next to each other.
http://images.cocodataset.org/val2014/COCO_val2014_000000120918.jpg,Two elephants standing next to a baby elephant.
http://images.cocodataset.org/val2014/COCO_val2014_000000120918.jpg,Three elephants, two adults and one baby,  with their backs turned.
http://images.cocodataset.org/val2014/COCO_val2014_000000120918.jpg,Two adult elephants and a baby elephant walking.
http://images.cocodataset.org/val2014/COCO_val2014_000000120918.jpg,A baby elephants stands between two adult elephants.
http://images.cocodataset.org/val2014/COCO_val2014_000000402858.jpg,A teddy bear is staring at a laptop.
http://images.cocodataset.org/val2014/COCO_val2014_000000402858.jpg,A teddy bear seated on a chair in front of a laptop.
http://images.cocodataset.org/val2014/COCO_val2014_000000402858.jpg,A teddy bear in a chair sitting in front of a laptop.
http://images.cocodataset.org/val2014/COCO_val2014_000000402858.jpg,Brown teddy bear with glasses sitting on blue couch.
http://images.cocodataset.org/val2014/COCO_val2014_000000402858.jpg,A teddy bear with glasses posed at a laptop.
http://images.cocodataset.org/val2014/COCO_train2014_000000480687.jpg,A small herd of elephants with large white tusk.
http://images.cocodataset.org/val2014/COCO_train2014_000000480687.jpg,A group of elephants walking by trees and rocks.
http://images.cocodataset.org/val2014/COCO_train2014_000000480687.jpg,Three elephants on either side of two palm trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000480687.jpg,Three elephants walking in a grassy area with trees and rocks.
http://images.cocodataset.org/val2014/COCO_train2014_000000480687.jpg,A group of elephants walking in a green and rocky area with many trees surrounding them.
http://images.cocodataset.org/val2014/COCO_train2014_000000358550.jpg,An open bin with clothing with a piece of paper over them on a tile floor.
http://images.cocodataset.org/val2014/COCO_train2014_000000358550.jpg,a luggage bag on the ground near a door.
http://images.cocodataset.org/val2014/COCO_train2014_000000358550.jpg,A broken suitcase on a small tile floor with the contents exposed.
http://images.cocodataset.org/val2014/COCO_train2014_000000358550.jpg,A piece of luggage sitting on top of a ground.
http://images.cocodataset.org/val2014/COCO_train2014_000000358550.jpg,There is a suit case with a piece of paper on top sitting on concrete.
http://images.cocodataset.org/val2014/COCO_train2014_000000523831.jpg,a herd of white sheep gathered in the barn.
http://images.cocodataset.org/val2014/COCO_train2014_000000523831.jpg,A group of sheep that are standing together.
http://images.cocodataset.org/val2014/COCO_train2014_000000523831.jpg,Group of sheep sitting together in a pen filled with hay.
http://images.cocodataset.org/val2014/COCO_train2014_000000523831.jpg,A sheep is looking at the camera while in a pen with other sheep.
http://images.cocodataset.org/val2014/COCO_train2014_000000523831.jpg,woolly sheep in their house feeding and gazing.
http://images.cocodataset.org/val2014/COCO_train2014_000000554886.jpg,A woman bending down to pick up a tennis ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000554886.jpg,A girl picks up a softball, while a runner runs past her.
http://images.cocodataset.org/val2014/COCO_train2014_000000554886.jpg,Two women playing baseball in front of a group of people sitting in bleachers behind a chain-link fence.
http://images.cocodataset.org/val2014/COCO_train2014_000000554886.jpg,A woman is running another woman is touching a base with a baseball.
http://images.cocodataset.org/val2014/COCO_train2014_000000283524.jpg,a man cutting up vegetables on top of a food cart.
http://images.cocodataset.org/val2014/COCO_train2014_000000283524.jpg,A man cutting up scallions at an outdoor table.
http://images.cocodataset.org/val2014/COCO_train2014_000000283524.jpg,A man chopping vegetables on a white board.
http://images.cocodataset.org/val2014/COCO_train2014_000000283524.jpg,A man stands as he cuts up some vegetables.
http://images.cocodataset.org/val2014/COCO_train2014_000000283524.jpg,A man stands with a knife and onions in front of a garage.
http://images.cocodataset.org/val2014/COCO_train2014_000000327332.jpg,A giraffe standing next to a tree in front of a major city.
http://images.cocodataset.org/val2014/COCO_train2014_000000327332.jpg,A giraffe is eating food from the side of a pole.
http://images.cocodataset.org/val2014/COCO_train2014_000000327332.jpg,This is an image of a giraffe with a city in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000327332.jpg,A giraffe in a zoo with food up high and a city in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000327332.jpg,A giraffe is standing in an enclosure while a city is visible in the background.
http://images.cocodataset.org/val2014/COCO_val2014_000000121876.jpg,A polar bear stands over an orange disc in his enclosure.
http://images.cocodataset.org/val2014/COCO_val2014_000000121876.jpg,A polar bear standing behind a bright orange object.
http://images.cocodataset.org/val2014/COCO_val2014_000000121876.jpg,A polar bear looks toward the camera in front of his orange disc toy.
http://images.cocodataset.org/val2014/COCO_val2014_000000121876.jpg,a polar bear standing on a cement floor next to an orange plate and an enclosed body of water.
http://images.cocodataset.org/val2014/COCO_val2014_000000121876.jpg,a polar bear standing next to an orange disc.
http://images.cocodataset.org/val2014/COCO_train2014_000000277530.jpg,The pristine truck of a wholesale potato merchant in Lancashire.
http://images.cocodataset.org/val2014/COCO_train2014_000000277530.jpg,A bus parked on the side of a street in a city.
http://images.cocodataset.org/val2014/COCO_train2014_000000277530.jpg,A truck for potatoes is parked near a street.
http://images.cocodataset.org/val2014/COCO_train2014_000000277530.jpg,A truck that sells potatoes parked in a lot.
http://images.cocodataset.org/val2014/COCO_train2014_000000277530.jpg,a sales truck is parked next to another parked car.
http://images.cocodataset.org/val2014/COCO_train2014_000000330756.jpg,A pair of scissors with a broken heart.
http://images.cocodataset.org/val2014/COCO_train2014_000000330756.jpg,A pair of scissors next to a paper heart that has been cut in half.
http://images.cocodataset.org/val2014/COCO_train2014_000000330756.jpg,Scissors pointed at a paper heart cut in half.
http://images.cocodataset.org/val2014/COCO_train2014_000000330756.jpg,a pair of scissors that are pointed at a heart.
http://images.cocodataset.org/val2014/COCO_train2014_000000330756.jpg,A broken heart that is sitting next to a pair of scissors.
http://images.cocodataset.org/val2014/COCO_val2014_000000217060.jpg,The airplane is flying near a cloud in the sky.
http://images.cocodataset.org/val2014/COCO_val2014_000000217060.jpg,A prop plane is flying through the sky.
http://images.cocodataset.org/val2014/COCO_val2014_000000217060.jpg,a small air plane flying in the sky.
http://images.cocodataset.org/val2014/COCO_val2014_000000217060.jpg,a airplane that is flying through the sky.
http://images.cocodataset.org/val2014/COCO_val2014_000000217060.jpg,A propeller plane that is flying in the air.
http://images.cocodataset.org/val2014/COCO_train2014_000000092761.jpg,a surfer riding a small wave in the ocean.
http://images.cocodataset.org/val2014/COCO_train2014_000000092761.jpg,A man riding a surf board on the waves.
http://images.cocodataset.org/val2014/COCO_train2014_000000092761.jpg,A person with a surfboard in the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000092761.jpg,A surfer is riding on a flat ocean wave.
http://images.cocodataset.org/val2014/COCO_train2014_000000092761.jpg,A man riding a surfboard on a wave in the ocean.
http://images.cocodataset.org/val2014/COCO_val2014_000000412094.jpg,A long black train traveling through a train station.
http://images.cocodataset.org/val2014/COCO_val2014_000000412094.jpg,A train locomotive sitting on the tracks at a station.
http://images.cocodataset.org/val2014/COCO_val2014_000000412094.jpg,A set of train tracks with a black locomotive engine on a track heading in the opposite direction.
http://images.cocodataset.org/val2014/COCO_val2014_000000412094.jpg,an image of a black train going down the tracks.
http://images.cocodataset.org/val2014/COCO_val2014_000000412094.jpg,A black train coming through a train station.
http://images.cocodataset.org/val2014/COCO_val2014_000000264497.jpg,two yong men in kilts are having a conversation.
http://images.cocodataset.org/val2014/COCO_val2014_000000264497.jpg,A black and white image with two uniquely dressed individuals.
http://images.cocodataset.org/val2014/COCO_val2014_000000264497.jpg,Two people dressed up in costumes are interacting.
http://images.cocodataset.org/val2014/COCO_val2014_000000264497.jpg,two people in patterned costumes holding suitcases and standing before one another.
http://images.cocodataset.org/val2014/COCO_val2014_000000264497.jpg,Two men are dressed up with checkers and fur.
http://images.cocodataset.org/val2014/COCO_train2014_000000277916.jpg,A picture of lunch with all the food groups.
http://images.cocodataset.org/val2014/COCO_train2014_000000277916.jpg,Healthy food is being packed into a reusable lunch bag.
http://images.cocodataset.org/val2014/COCO_train2014_000000277916.jpg,An assortment of food packaged in baggies for lunch.
http://images.cocodataset.org/val2014/COCO_train2014_000000277916.jpg,A bunch of food sitting on a table next to a food carrier bag.
http://images.cocodataset.org/val2014/COCO_train2014_000000277916.jpg,Sliced bread, banana, eggs, carrots and other miscellaneous food to be packed in a lunch box.
